timestamp,master_and_slave,master_xor_slave,neither,1st Res Pair,2nd Res Pair,3rd Res Pair
2019-12-19T18:54:00.000Z,0,1,0,9,0,8
2019-12-19T18:55:00.000Z,0,1,0,9,8,0
2019-12-19T18:56:00.000Z,0,0,1,9,3,8
2019-12-19T18:57:00.000Z,0,1,0,3,0,8
2019-12-19T18:58:00.000Z,0,0,1,3,9,8
2019-12-19T18:59:00.000Z,0,1,0,3,0,8
2019-12-19T19:0:00.000Z,0,1,0,8,0,3
2019-12-19T19:1:00.000Z,0,0,1,3,8,9
2019-12-19T19:2:00.000Z,0,0,1,3,8,6
2019-12-19T19:3:00.000Z,0,0,1,8,6,3
2019-12-19T19:4:00.000Z,0,0,1,8,3,9
2019-12-19T19:5:00.000Z,0,1,0,8,0,3
2019-12-19T19:6:00.000Z,0,0,1,3,8,9
2019-12-19T19:7:00.000Z,0,1,0,8,3,0
2019-12-19T19:8:00.000Z,0,0,1,8,9,3
2019-12-19T19:9:00.000Z,0,0,1,8,9,7
2019-12-19T19:10:00.000Z,0,0,1,8,3,9
2019-12-19T19:11:00.000Z,0,1,0,8,0,9
2019-12-19T19:12:00.000Z,0,0,1,8,3,9
2019-12-19T19:13:00.000Z,0,1,0,8,3,0
2019-12-19T19:14:00.000Z,0,0,1,8,9,3
2019-12-19T19:15:00.000Z,0,1,0,8,9,0
2019-12-19T19:16:00.000Z,0,0,1,9,8,3
2019-12-19T19:17:00.000Z,0,1,0,8,3,0
2019-12-19T19:18:00.000Z,0,0,1,8,6,3
2019-12-19T19:19:00.000Z,0,1,0,8,4,0
2019-12-19T19:20:00.000Z,0,0,1,8,3,6
2019-12-19T19:21:00.000Z,0,0,1,8,3,6
2019-12-19T19:22:00.000Z,0,1,0,8,0,6
2019-12-19T19:23:00.000Z,0,0,1,3,9,8
2019-12-19T19:24:00.000Z,0,1,0,3,8,0
2019-12-19T19:25:00.000Z,0,1,0,8,0,3
2019-12-19T19:26:00.000Z,0,0,1,8,7,6
2019-12-19T19:27:00.000Z,0,1,0,0,8,6
2019-12-19T19:28:00.000Z,0,1,0,8,3,0
2019-12-19T19:29:00.000Z,0,1,0,8,3,0
2019-12-19T19:30:00.000Z,0,0,1,9,3,8
2019-12-19T19:31:00.000Z,0,1,0,8,6,0
2019-12-19T19:32:00.000Z,0,1,0,8,3,0
2019-12-19T19:33:00.000Z,0,1,0,8,0,2
2019-12-19T19:34:00.000Z,0,0,1,8,9,6
2019-12-19T19:35:00.000Z,0,1,0,8,0,2
2019-12-19T19:36:00.000Z,0,0,1,8,5,9
2019-12-19T19:37:00.000Z,0,1,0,8,3,0
2019-12-19T19:38:00.000Z,0,1,0,8,3,0
2019-12-19T19:39:00.000Z,0,0,1,8,3,7
2019-12-19T19:40:00.000Z,0,1,0,8,3,0
2019-12-19T19:41:00.000Z,0,1,0,8,0,9
2019-12-19T19:42:00.000Z,0,1,0,8,3,0
2019-12-19T19:43:00.000Z,0,1,0,8,6,0
2019-12-19T19:44:00.000Z,0,1,0,8,6,0
2019-12-19T19:45:00.000Z,0,1,0,8,6,0
2019-12-19T19:46:00.000Z,0,1,0,8,0,3
2019-12-19T19:47:00.000Z,0,0,1,8,3,6
2019-12-19T19:48:00.000Z,0,0,1,8,3,6
2019-12-19T19:49:00.000Z,0,0,1,8,3,6
2019-12-19T19:50:00.000Z,0,0,1,8,6,3
2019-12-19T19:51:00.000Z,0,0,1,8,1,3
2019-12-19T19:52:00.000Z,0,0,1,8,3,7
2019-12-19T19:53:00.000Z,0,0,1,8,3,6
2019-12-19T19:54:00.000Z,0,0,1,8,3,7
2019-12-19T19:55:00.000Z,0,0,1,8,7,1
2019-12-19T19:56:00.000Z,0,0,1,8,3,6
2019-12-19T19:57:00.000Z,0,1,0,8,3,0
2019-12-19T19:58:00.000Z,0,0,1,8,6,7
2019-12-19T19:59:00.000Z,0,1,0,8,0,7
2019-12-19T20:0:00.000Z,0,1,0,8,0,6
2019-12-19T20:1:00.000Z,0,1,0,8,0,9
2019-12-19T20:2:00.000Z,0,0,1,8,1,7
2019-12-19T20:3:00.000Z,0,0,1,8,4,7
2019-12-19T20:4:00.000Z,0,0,1,8,1,7
2019-12-19T20:5:00.000Z,0,0,1,8,4,1
2019-12-19T20:6:00.000Z,0,0,1,8,1,4
2019-12-19T20:7:00.000Z,0,0,1,8,9,4
2019-12-19T20:8:00.000Z,0,0,1,8,4,1
2019-12-19T20:9:00.000Z,0,0,1,8,7,2
2019-12-19T20:10:00.000Z,0,0,1,8,7,9
2019-12-19T20:11:00.000Z,0,0,1,8,7,3
2019-12-19T20:12:00.000Z,0,0,1,8,4,7
2019-12-19T20:13:00.000Z,0,0,1,8,4,1
2019-12-19T20:14:00.000Z,0,0,1,8,6,7
2019-12-19T20:15:00.000Z,0,0,1,8,7,1
2019-12-19T20:16:00.000Z,0,0,1,8,4,7
2019-12-19T20:17:00.000Z,0,1,0,8,0,7
2019-12-19T20:18:00.000Z,0,0,1,8,4,3
2019-12-19T20:19:00.000Z,0,1,0,8,7,0
2019-12-19T20:20:00.000Z,0,1,0,8,0,4
2019-12-19T20:21:00.000Z,0,1,0,8,0,4
2019-12-19T20:22:00.000Z,0,1,0,8,0,4
2019-12-19T20:23:00.000Z,0,1,0,8,0,4
2019-12-19T20:24:00.000Z,0,1,0,8,0,4
2019-12-19T20:25:00.000Z,0,1,0,8,0,7
2019-12-19T20:26:00.000Z,0,1,0,8,0,7
2019-12-19T20:27:00.000Z,0,1,0,8,0,4
2019-12-19T20:28:00.000Z,0,1,0,8,4,0
2019-12-19T20:29:00.000Z,0,1,0,8,1,0
2019-12-19T20:30:00.000Z,0,1,0,8,4,0
2019-12-19T20:31:00.000Z,0,0,1,8,4,4
2019-12-19T20:32:00.000Z,0,0,1,8,7,4
2019-12-19T20:33:00.000Z,0,1,0,8,4,0
2019-12-19T20:34:00.000Z,0,1,0,8,4,0
2019-12-19T20:35:00.000Z,0,1,0,4,8,0
2019-12-19T20:36:00.000Z,0,0,1,4,8,1
2019-12-19T20:37:00.000Z,0,1,0,8,4,0
2019-12-19T20:38:00.000Z,0,1,0,8,4,0
2019-12-19T20:39:00.000Z,0,1,0,8,0,4
2019-12-19T20:40:00.000Z,0,0,1,8,4,7
2019-12-19T20:41:00.000Z,0,0,1,8,4,7
2019-12-19T20:42:00.000Z,0,0,1,8,7,4
2019-12-19T20:43:00.000Z,0,0,1,8,7,4
2019-12-19T20:44:00.000Z,0,0,1,8,7,4
2019-12-19T20:45:00.000Z,0,0,1,8,7,4
2019-12-19T20:46:00.000Z,0,0,1,8,7,4
2019-12-19T20:47:00.000Z,0,0,1,8,7,4
2019-12-19T20:48:00.000Z,0,1,0,4,7,0
2019-12-19T20:49:00.000Z,0,0,1,4,7,8
2019-12-19T20:50:00.000Z,0,0,1,4,7,6
2019-12-19T20:51:00.000Z,0,0,1,4,7,1
2019-12-19T20:52:00.000Z,0,0,1,4,7,8
2019-12-19T20:53:00.000Z,0,0,1,4,7,1
2019-12-19T20:54:00.000Z,0,0,1,7,4,1
2019-12-19T20:55:00.000Z,0,0,1,4,7,1
2019-12-19T20:56:00.000Z,0,0,1,4,7,8
2019-12-19T20:57:00.000Z,0,0,1,7,4,6
2019-12-19T20:58:00.000Z,0,1,0,4,7,0
2019-12-19T20:59:00.000Z,0,0,1,4,7,1
2019-12-19T21:0:00.000Z,0,1,0,4,7,0
2019-12-19T21:1:00.000Z,0,0,1,7,4,3
2019-12-19T21:2:00.000Z,0,0,1,7,4,1
2019-12-19T21:3:00.000Z,0,1,0,7,0,4
2019-12-19T21:4:00.000Z,0,1,0,4,7,0
2019-12-19T21:5:00.000Z,0,1,0,4,7,0
2019-12-19T21:6:00.000Z,0,0,1,4,7,3
2019-12-19T21:7:00.000Z,0,0,1,7,4,6
2019-12-19T21:8:00.000Z,0,0,1,7,6,4
2019-12-19T21:9:00.000Z,0,0,1,4,7,6
2019-12-19T21:10:00.000Z,0,0,1,4,7,6
2019-12-19T21:11:00.000Z,0,0,1,7,4,9
2019-12-19T21:12:00.000Z,0,0,1,7,4,1
2019-12-19T21:13:00.000Z,0,0,1,7,3,4
2019-12-19T21:14:00.000Z,0,0,1,7,1,6
2019-12-19T21:15:00.000Z,0,0,1,7,3,6
2019-12-19T21:16:00.000Z,0,0,1,7,3,1
2019-12-19T21:17:00.000Z,0,0,1,7,9,3
2019-12-19T21:18:00.000Z,0,0,1,7,1,9
2019-12-19T21:19:00.000Z,0,0,1,1,9,2
2019-12-19T21:20:00.000Z,0,0,1,9,7,2
2019-12-19T21:21:00.000Z,0,0,1,9,7,3
2019-12-19T21:22:00.000Z,0,0,1,1,8,9
2019-12-19T21:23:00.000Z,0,0,1,9,3,1
2019-12-19T21:24:00.000Z,0,0,1,8,9,2
2019-12-19T21:25:00.000Z,0,0,1,4,8,9
2019-12-19T21:26:00.000Z,0,0,1,4,9,8
2019-12-19T21:27:00.000Z,0,0,1,4,9,7
2019-12-19T21:28:00.000Z,0,0,1,4,9,3
2019-12-19T21:29:00.000Z,0,0,1,4,9,3
2019-12-19T21:30:00.000Z,0,0,1,4,9,3
2019-12-19T21:31:00.000Z,0,0,1,9,6,4
2019-12-19T21:32:00.000Z,0,0,1,9,6,1
2019-12-19T21:33:00.000Z,0,0,1,9,4,6
2019-12-19T21:34:00.000Z,0,0,1,4,9,6
2019-12-19T21:35:00.000Z,0,0,1,6,4,9
2019-12-19T21:36:00.000Z,0,0,1,4,6,3
2019-12-19T21:37:00.000Z,0,0,1,6,4,1
2019-12-19T21:38:00.000Z,0,1,0,4,6,0
2019-12-19T21:39:00.000Z,0,1,0,0,4,6
2019-12-19T21:40:00.000Z,0,1,0,6,4,0
2019-12-19T21:41:00.000Z,0,1,0,4,6,0
2019-12-19T21:42:00.000Z,0,0,1,6,4,3
2019-12-19T21:43:00.000Z,0,0,1,4,6,3
2019-12-19T21:44:00.000Z,0,0,1,4,3,6
2019-12-19T21:45:00.000Z,0,0,1,4,3,6
2019-12-19T21:46:00.000Z,0,0,1,4,3,6
2019-12-19T21:47:00.000Z,0,0,1,4,3,6
2019-12-19T21:48:00.000Z,0,0,1,3,4,6
2019-12-19T21:49:00.000Z,0,0,1,4,3,6
2019-12-19T21:50:00.000Z,0,0,1,4,3,6
2019-12-19T21:51:00.000Z,0,0,1,4,3,6
2019-12-19T21:52:00.000Z,0,0,1,4,3,6
2019-12-19T21:53:00.000Z,0,0,1,4,3,9
2019-12-19T21:54:00.000Z,0,0,1,4,9,3
2019-12-19T21:55:00.000Z,0,0,1,4,6,9
2019-12-19T21:56:00.000Z,0,0,1,4,6,9
2019-12-19T21:57:00.000Z,0,0,1,4,8,6
2019-12-19T21:58:00.000Z,0,0,1,4,8,3
2019-12-19T21:59:00.000Z,0,0,1,4,6,8
2019-12-19T22:0:00.000Z,0,0,1,4,3,6
2019-12-19T22:1:00.000Z,0,0,1,6,8,4
2019-12-19T22:2:00.000Z,0,0,1,8,6,4
2019-12-19T22:3:00.000Z,0,0,1,4,8,3
2019-12-19T22:4:00.000Z,0,0,1,4,6,8
2019-12-19T22:5:00.000Z,0,0,1,6,3,4
2019-12-19T22:6:00.000Z,0,0,1,4,6,3
2019-12-19T22:7:00.000Z,0,0,1,4,6,8
2019-12-19T22:8:00.000Z,0,0,1,4,8,6
2019-12-19T22:9:00.000Z,0,0,1,4,6,3
2019-12-19T22:10:00.000Z,0,0,1,4,6,8
2019-12-19T22:11:00.000Z,0,0,1,6,4,3
2019-12-19T22:12:00.000Z,0,1,0,4,6,0
2019-12-19T22:13:00.000Z,0,0,1,3,6,4
2019-12-19T22:14:00.000Z,0,0,1,4,6,8
2019-12-19T22:15:00.000Z,0,0,1,6,4,3
2019-12-19T22:16:00.000Z,0,0,1,4,6,3
2019-12-19T22:17:00.000Z,0,0,1,4,6,3
2019-12-19T22:18:00.000Z,0,0,1,8,4,3
2019-12-19T22:19:00.000Z,0,0,1,8,4,6
2019-12-19T22:20:00.000Z,0,0,1,6,4,3
2019-12-19T22:21:00.000Z,0,0,1,4,3,6
2019-12-19T22:22:00.000Z,0,0,1,3,6,4
2019-12-19T22:23:00.000Z,0,0,1,4,6,8
2019-12-19T22:24:00.000Z,0,0,1,6,4,8
2019-12-19T22:25:00.000Z,0,0,1,4,6,8
2019-12-19T22:26:00.000Z,0,0,1,4,6,8
2019-12-19T22:27:00.000Z,0,0,1,4,6,3
2019-12-19T22:28:00.000Z,0,0,1,4,6,8
2019-12-19T22:29:00.000Z,0,1,0,6,4,0
2019-12-19T22:30:00.000Z,0,0,1,4,6,3
2019-12-19T22:31:00.000Z,0,0,1,6,3,4
2019-12-19T22:32:00.000Z,0,0,1,6,4,3
2019-12-19T22:33:00.000Z,0,0,1,8,4,6
2019-12-19T22:34:00.000Z,0,0,1,4,6,3
2019-12-19T22:35:00.000Z,0,0,1,4,3,8
2019-12-19T22:36:00.000Z,0,0,1,6,4,8
2019-12-19T22:37:00.000Z,0,0,1,4,6,9
2019-12-19T22:38:00.000Z,0,0,1,4,8,9
2019-12-19T22:39:00.000Z,0,0,1,4,8,9
2019-12-19T22:40:00.000Z,0,0,1,4,8,9
2019-12-19T22:41:00.000Z,0,0,1,4,8,3
2019-12-19T22:42:00.000Z,0,0,1,4,8,9
2019-12-19T22:43:00.000Z,0,0,1,4,8,9
2019-12-19T22:44:00.000Z,0,0,1,4,8,9
2019-12-19T22:45:00.000Z,0,0,1,4,8,9
2019-12-19T22:46:00.000Z,0,0,1,8,4,9
2019-12-19T22:47:00.000Z,0,0,1,4,3,8
2019-12-19T22:48:00.000Z,0,0,1,4,3,7
2019-12-19T22:49:00.000Z,0,0,1,1,4,7
2019-12-19T22:50:00.000Z,0,0,1,4,7,1
2019-12-19T22:51:00.000Z,0,0,1,4,7,1
2019-12-19T22:52:00.000Z,0,0,1,4,7,8
2019-12-19T22:53:00.000Z,0,0,1,7,4,8
2019-12-19T22:54:00.000Z,0,0,1,7,4,8
2019-12-19T22:55:00.000Z,0,0,1,7,4,3
2019-12-19T22:56:00.000Z,0,0,1,7,4,3
2019-12-19T22:57:00.000Z,0,0,1,7,1,4
2019-12-19T22:58:00.000Z,0,0,1,7,4,3
2019-12-19T22:59:00.000Z,0,0,1,7,3,4
2019-12-19T23:0:00.000Z,0,0,1,7,4,3
2019-12-19T23:1:00.000Z,0,0,1,7,4,3
2019-12-19T23:2:00.000Z,0,0,1,7,4,3
2019-12-19T23:3:00.000Z,0,0,1,7,4,3
2019-12-19T23:4:00.000Z,0,0,1,7,4,3
2019-12-19T23:5:00.000Z,0,0,1,7,4,9
2019-12-19T23:6:00.000Z,0,0,1,7,4,6
2019-12-19T23:7:00.000Z,0,0,1,7,4,6
2019-12-19T23:8:00.000Z,0,0,1,7,4,3
2019-12-19T23:9:00.000Z,0,0,1,7,4,6
2019-12-19T23:10:00.000Z,0,0,1,7,4,3
2019-12-19T23:11:00.000Z,0,0,1,7,4,6
2019-12-19T23:12:00.000Z,0,0,1,7,4,3
2019-12-19T23:13:00.000Z,0,0,1,7,4,3
2019-12-19T23:14:00.000Z,0,0,1,7,6,4
2019-12-19T23:15:00.000Z,0,0,1,4,7,9
2019-12-19T23:16:00.000Z,0,0,1,7,4,3
2019-12-19T23:17:00.000Z,0,0,1,7,4,3
2019-12-19T23:18:00.000Z,0,0,1,4,7,3
2019-12-19T23:19:00.000Z,0,0,1,4,7,9
2019-12-19T23:20:00.000Z,0,1,0,7,4,0
2019-12-19T23:21:00.000Z,0,0,1,7,4,8
2019-12-19T23:22:00.000Z,0,0,1,7,1,8
2019-12-19T23:23:00.000Z,0,0,1,7,4,1
2019-12-19T23:24:00.000Z,0,0,1,7,4,1
2019-12-19T23:25:00.000Z,0,0,1,7,4,1
2019-12-19T23:26:00.000Z,0,0,1,7,1,8
2019-12-19T23:27:00.000Z,0,0,1,7,1,4
2019-12-19T23:28:00.000Z,0,0,1,1,7,4
2019-12-19T23:29:00.000Z,0,0,1,7,1,4
2019-12-19T23:30:00.000Z,0,0,1,7,1,4
2019-12-19T23:31:00.000Z,0,0,1,7,1,4
2019-12-19T23:32:00.000Z,0,0,1,7,1,4
2019-12-19T23:33:00.000Z,0,0,1,7,1,4
2019-12-19T23:34:00.000Z,0,0,1,7,1,4
2019-12-19T23:35:00.000Z,0,0,1,7,1,4
2019-12-19T23:36:00.000Z,0,0,1,7,1,4
2019-12-19T23:37:00.000Z,0,0,1,1,7,4
2019-12-19T23:38:00.000Z,0,0,1,7,1,4
2019-12-19T23:39:00.000Z,0,0,1,7,1,4
2019-12-19T23:40:00.000Z,0,0,1,1,4,7
2019-12-19T23:41:00.000Z,0,0,1,1,4,7
2019-12-19T23:42:00.000Z,0,0,1,1,4,7
2019-12-19T23:43:00.000Z,0,0,1,1,4,7
2019-12-19T23:44:00.000Z,0,0,1,4,1,7
2019-12-19T23:45:00.000Z,0,0,1,1,7,4
2019-12-19T23:46:00.000Z,0,0,1,1,4,7
2019-12-19T23:47:00.000Z,0,0,1,1,4,7
2019-12-19T23:48:00.000Z,0,0,1,4,1,7
2019-12-19T23:49:00.000Z,0,0,1,1,4,7
2019-12-19T23:50:00.000Z,0,0,1,1,4,7
2019-12-19T23:51:00.000Z,0,0,1,4,1,7
2019-12-19T23:52:00.000Z,0,0,1,4,7,1
2019-12-19T23:53:00.000Z,0,0,1,4,7,1
2019-12-19T23:54:00.000Z,0,0,1,4,7,1
2019-12-19T23:55:00.000Z,0,0,1,4,7,1
2019-12-19T23:56:00.000Z,0,0,1,4,7,1
2019-12-19T23:57:00.000Z,0,0,1,7,1,4
2019-12-19T23:58:00.000Z,0,0,1,1,7,4
2019-12-19T23:59:00.000Z,0,0,1,7,4,1
2019-12-20T0:0:00.000Z,0,0,1,1,7,4
2019-12-20T0:1:00.000Z,0,0,1,7,1,4
2019-12-20T0:2:00.000Z,0,0,1,1,7,4
2019-12-20T0:3:00.000Z,0,0,1,1,7,4
2019-12-20T0:4:00.000Z,0,0,1,1,7,4
2019-12-20T0:5:00.000Z,0,0,1,1,7,4
2019-12-20T0:6:00.000Z,0,0,1,1,7,4
2019-12-20T0:7:00.000Z,0,0,1,1,7,4
2019-12-20T0:8:00.000Z,0,0,1,1,7,4
2019-12-20T0:9:00.000Z,0,0,1,7,1,4
2019-12-20T0:10:00.000Z,0,0,1,1,7,4
2019-12-20T0:11:00.000Z,0,0,1,1,7,4
2019-12-20T0:12:00.000Z,0,0,1,7,1,4
2019-12-20T0:13:00.000Z,0,0,1,1,7,4
2019-12-20T0:14:00.000Z,0,0,1,1,7,4
2019-12-20T0:15:00.000Z,0,0,1,1,7,4
2019-12-20T0:16:00.000Z,0,0,1,1,7,4
2019-12-20T0:17:00.000Z,0,0,1,1,7,4
2019-12-20T0:18:00.000Z,0,0,1,7,1,4
2019-12-20T0:19:00.000Z,0,0,1,1,7,4
2019-12-20T0:20:00.000Z,0,0,1,7,1,4
2019-12-20T0:21:00.000Z,0,0,1,1,7,4
2019-12-20T0:22:00.000Z,0,0,1,1,4,7
2019-12-20T0:23:00.000Z,0,0,1,1,7,4
2019-12-20T0:24:00.000Z,0,0,1,1,7,4
2019-12-20T0:25:00.000Z,0,0,1,1,4,7
2019-12-20T0:26:00.000Z,0,0,1,1,4,7
2019-12-20T0:27:00.000Z,0,0,1,1,4,7
2019-12-20T0:28:00.000Z,0,0,1,4,7,1
2019-12-20T0:29:00.000Z,0,0,1,1,4,7
2019-12-20T0:30:00.000Z,0,0,1,1,4,7
2019-12-20T0:31:00.000Z,0,0,1,1,4,7
2019-12-20T0:32:00.000Z,0,0,1,4,7,1
2019-12-20T0:33:00.000Z,0,0,1,4,7,1
2019-12-20T0:34:00.000Z,0,0,1,4,7,1
2019-12-20T0:35:00.000Z,0,0,1,4,7,1
2019-12-20T0:36:00.000Z,0,0,1,4,7,1
2019-12-20T0:37:00.000Z,0,0,1,4,7,1
2019-12-20T0:38:00.000Z,0,0,1,4,7,1
2019-12-20T0:39:00.000Z,0,0,1,4,7,1
2019-12-20T0:40:00.000Z,0,0,1,4,7,1
2019-12-20T0:41:00.000Z,0,0,1,4,7,1
2019-12-20T0:42:00.000Z,0,0,1,4,7,1
2019-12-20T0:43:00.000Z,0,0,1,4,7,1
2019-12-20T0:44:00.000Z,0,0,1,4,7,1
2019-12-20T0:45:00.000Z,0,0,1,4,7,1
2019-12-20T0:46:00.000Z,0,0,1,4,7,1
2019-12-20T0:47:00.000Z,0,0,1,4,7,1
2019-12-20T0:48:00.000Z,0,0,1,4,7,1
2019-12-20T0:49:00.000Z,0,0,1,4,7,1
2019-12-20T0:50:00.000Z,0,0,1,7,4,1
2019-12-20T0:51:00.000Z,0,0,1,4,7,1
2019-12-20T0:52:00.000Z,0,0,1,4,7,1
2019-12-20T0:53:00.000Z,0,0,1,4,7,1
2019-12-20T0:54:00.000Z,0,0,1,4,7,1
2019-12-20T0:55:00.000Z,0,0,1,4,7,1
2019-12-20T0:56:00.000Z,0,0,1,4,7,1
2019-12-20T0:57:00.000Z,0,0,1,4,7,1
2019-12-20T0:58:00.000Z,0,0,1,4,7,1
2019-12-20T0:59:00.000Z,0,0,1,4,7,1
2019-12-20T1:0:00.000Z,0,0,1,4,7,1
2019-12-20T1:1:00.000Z,0,0,1,4,7,1
2019-12-20T1:2:00.000Z,0,0,1,4,7,1
2019-12-20T1:3:00.000Z,0,0,1,4,1,7
2019-12-20T1:4:00.000Z,0,0,1,4,7,1
2019-12-20T1:5:00.000Z,0,0,1,4,7,1
2019-12-20T1:6:00.000Z,0,0,1,4,1,7
2019-12-20T1:7:00.000Z,0,0,1,4,7,1
2019-12-20T1:8:00.000Z,0,0,1,4,7,1
2019-12-20T1:9:00.000Z,0,0,1,4,7,1
2019-12-20T1:10:00.000Z,0,0,1,4,7,1
2019-12-20T1:11:00.000Z,0,0,1,4,7,1
2019-12-20T1:12:00.000Z,0,0,1,4,7,1
2019-12-20T1:13:00.000Z,0,0,1,4,7,1
2019-12-20T1:14:00.000Z,0,0,1,4,7,1
2019-12-20T1:15:00.000Z,0,0,1,4,7,1
2019-12-20T1:16:00.000Z,0,0,1,4,7,1
2019-12-20T1:17:00.000Z,0,0,1,4,7,1
2019-12-20T1:18:00.000Z,0,0,1,4,7,1
2019-12-20T1:19:00.000Z,0,0,1,1,7,4
2019-12-20T1:20:00.000Z,0,0,1,1,7,4
2019-12-20T1:21:00.000Z,0,0,1,7,1,4
2019-12-20T1:22:00.000Z,0,0,1,7,4,3
2019-12-20T1:23:00.000Z,0,0,1,7,4,1
2019-12-20T1:24:00.000Z,0,0,1,7,4,1
2019-12-20T1:25:00.000Z,0,1,0,7,4,0
2019-12-20T1:26:00.000Z,0,1,0,7,4,0
2019-12-20T1:27:00.000Z,0,1,0,7,0,4
2019-12-20T1:28:00.000Z,0,0,1,7,4,3
2019-12-20T1:29:00.000Z,0,0,1,7,1,4
2019-12-20T1:30:00.000Z,0,1,0,7,4,0
2019-12-20T1:31:00.000Z,0,0,1,7,3,4
2019-12-20T1:32:00.000Z,0,1,0,7,4,0
2019-12-20T1:33:00.000Z,0,1,0,7,4,0
2019-12-20T1:34:00.000Z,0,0,1,7,4,3
2019-12-20T1:35:00.000Z,0,0,1,7,4,1
2019-12-20T1:36:00.000Z,0,0,1,7,1,4
2019-12-20T1:37:00.000Z,0,0,1,7,1,8
2019-12-20T1:38:00.000Z,0,0,1,1,7,4
2019-12-20T1:39:00.000Z,0,0,1,1,4,7
2019-12-20T1:40:00.000Z,0,0,1,4,7,1
2019-12-20T1:41:00.000Z,0,0,1,4,7,1
2019-12-20T1:42:00.000Z,0,0,1,4,7,1
2019-12-20T1:43:00.000Z,0,0,1,7,1,4
2019-12-20T1:44:00.000Z,0,0,1,4,1,7
2019-12-20T1:45:00.000Z,0,0,1,7,1,4
2019-12-20T1:46:00.000Z,0,0,1,7,1,4
2019-12-20T1:47:00.000Z,0,0,1,1,4,7
2019-12-20T1:48:00.000Z,0,0,1,1,4,7
2019-12-20T1:49:00.000Z,0,0,1,1,4,7
2019-12-20T1:50:00.000Z,0,0,1,1,7,4
2019-12-20T1:51:00.000Z,0,0,1,1,7,4
2019-12-20T1:52:00.000Z,0,0,1,7,1,4
2019-12-20T1:53:00.000Z,0,0,1,1,7,4
2019-12-20T1:54:00.000Z,0,0,1,4,7,1
2019-12-20T1:55:00.000Z,0,0,1,4,1,7
2019-12-20T1:56:00.000Z,0,0,1,4,7,1
2019-12-20T1:57:00.000Z,0,0,1,1,7,4
2019-12-20T1:58:00.000Z,0,0,1,1,7,4
2019-12-20T1:59:00.000Z,0,0,1,1,4,7
2019-12-20T2:0:00.000Z,0,0,1,1,4,7
2019-12-20T2:1:00.000Z,0,0,1,4,7,1
2019-12-20T2:2:00.000Z,0,0,1,1,7,4
2019-12-20T2:3:00.000Z,0,0,1,4,7,1
2019-12-20T2:4:00.000Z,0,0,1,4,7,1
2019-12-20T2:5:00.000Z,0,0,1,4,7,1
2019-12-20T2:6:00.000Z,0,0,1,4,7,1
2019-12-20T2:7:00.000Z,0,0,1,4,7,1
2019-12-20T2:8:00.000Z,0,0,1,7,4,1
2019-12-20T2:9:00.000Z,0,0,1,7,4,1
2019-12-20T2:10:00.000Z,0,0,1,4,7,1
2019-12-20T2:11:00.000Z,0,0,1,4,7,1
2019-12-20T2:12:00.000Z,0,0,1,4,7,1
2019-12-20T2:13:00.000Z,0,0,1,4,7,1
2019-12-20T2:14:00.000Z,0,0,1,4,7,1
2019-12-20T2:15:00.000Z,0,0,1,4,7,1
2019-12-20T2:16:00.000Z,0,0,1,4,7,1
2019-12-20T2:17:00.000Z,0,0,1,4,7,1
2019-12-20T2:18:00.000Z,0,0,1,4,7,1
2019-12-20T2:19:00.000Z,0,0,1,4,7,1
2019-12-20T2:20:00.000Z,0,0,1,4,7,1
2019-12-20T2:21:00.000Z,0,0,1,4,7,1
2019-12-20T2:22:00.000Z,0,0,1,4,7,3
2019-12-20T2:23:00.000Z,0,0,1,7,4,1
2019-12-20T2:24:00.000Z,0,0,1,7,4,2
2019-12-20T2:25:00.000Z,0,0,1,7,4,2
2019-12-20T2:26:00.000Z,0,1,0,7,4,0
2019-12-20T2:27:00.000Z,0,0,1,7,1,4
2019-12-20T2:28:00.000Z,0,0,1,7,1,4
2019-12-20T2:29:00.000Z,0,0,1,7,2,4
2019-12-20T2:30:00.000Z,0,0,1,7,2,4
2019-12-20T2:31:00.000Z,0,0,1,7,1,4
2019-12-20T2:32:00.000Z,0,0,1,7,6,1
2019-12-20T2:33:00.000Z,0,0,1,7,6,1
2019-12-20T2:34:00.000Z,0,0,1,7,4,2
2019-12-20T2:35:00.000Z,0,0,1,7,1,4
2019-12-20T2:36:00.000Z,0,0,1,7,1,4
2019-12-20T2:37:00.000Z,0,1,0,7,6,0
2019-12-20T2:38:00.000Z,0,0,1,2,4,7
2019-12-20T2:39:00.000Z,0,0,1,7,2,4
2019-12-20T2:40:00.000Z,0,1,0,7,0,4
2019-12-20T2:41:00.000Z,0,1,0,7,0,4
2019-12-20T2:42:00.000Z,0,0,1,7,4,1
2019-12-20T2:43:00.000Z,0,0,1,7,4,2
2019-12-20T2:44:00.000Z,0,0,1,7,4,3
2019-12-20T2:45:00.000Z,0,1,0,7,4,0
2019-12-20T2:46:00.000Z,0,0,1,7,4,2
2019-12-20T2:47:00.000Z,0,0,1,7,4,2
2019-12-20T2:48:00.000Z,0,0,1,7,2,4
2019-12-20T2:49:00.000Z,0,0,1,7,4,2
2019-12-20T2:50:00.000Z,0,1,0,7,4,0
2019-12-20T2:51:00.000Z,0,0,1,7,4,1
2019-12-20T2:52:00.000Z,0,1,0,7,0,3
2019-12-20T2:53:00.000Z,0,1,0,7,4,0
2019-12-20T2:54:00.000Z,0,1,0,7,0,1
